date,Hires,schools_closed,pubs_closed,shops_closed,eating_places_closed,stay_at_home,household_mixing_indoors_banned,wfh,rule_of_6_indoors,curfew,eat_out_to_help_out,day,month,year
2011-07-03,21423,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2011
2011-07-04,27332,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2011
2011-07-05,24802,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2011
2011-07-06,26207,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2011
2011-07-07,20483,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2011
2011-07-08,19485,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2011
2011-07-09,21360,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2011
2011-07-10,20203,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2011
2011-07-11,26355,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2011
2011-07-12,26633,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2011
2011-07-13,25417,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2011
2011-07-14,26479,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2011
2011-07-15,27114,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2011
2011-07-16,10224,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2011
2011-07-17,10965,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2011
2011-07-18,18541,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2011
2011-07-19,21218,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2011
2011-07-20,21580,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2011
2011-07-21,20951,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2011
2011-07-22,25172,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2011
2011-07-23,20264,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2011
2011-07-24,22464,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2011
2011-07-25,25185,0,0,0,0,0,0,0,0,0,0,Mon,Jul,2011
2011-07-26,25636,0,0,0,0,0,0,0,0,0,0,Tue,Jul,2011
2011-07-27,24989,0,0,0,0,0,0,0,0,0,0,Wed,Jul,2011
2011-07-28,26759,0,0,0,0,0,0,0,0,0,0,Thu,Jul,2011
2011-07-29,25373,0,0,0,0,0,0,0,0,0,0,Fri,Jul,2011
2011-07-30,23930,0,0,0,0,0,0,0,0,0,0,Sat,Jul,2011
2011-07-31,21388,0,0,0,0,0,0,0,0,0,0,Sun,Jul,2011
2011-08-01,22940,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2011
2011-08-02,24290,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2011
2011-08-03,26120,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2011
2011-08-04,15149,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2011
2011-08-05,26792,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2011
2011-08-06,20485,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2011
2011-08-07,14912,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2011
2011-08-08,23489,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2011
2011-08-09,23011,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2011
2011-08-10,24182,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2011
2011-08-11,20573,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2011
2011-08-12,22971,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2011
2011-08-13,20731,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2011
2011-08-14,21115,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2011
2011-08-15,23657,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2011
2011-08-16,24899,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2011
2011-08-17,23010,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2011
2011-08-18,16139,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2011
2011-08-19,25444,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2011
2011-08-20,17334,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2011
2011-08-21,21836,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2011
2011-08-22,25222,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2011
2011-08-23,10953,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2011
2011-08-24,22883,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2011
2011-08-25,20026,0,0,0,0,0,0,0,0,0,0,Thu,Aug,2011
2011-08-26,12368,0,0,0,0,0,0,0,0,0,0,Fri,Aug,2011
2011-08-27,14045,0,0,0,0,0,0,0,0,0,0,Sat,Aug,2011
2011-08-28,15908,0,0,0,0,0,0,0,0,0,0,Sun,Aug,2011
2011-08-29,17443,0,0,0,0,0,0,0,0,0,0,Mon,Aug,2011
2011-08-30,21477,0,0,0,0,0,0,0,0,0,0,Tue,Aug,2011
2011-08-31,23036,0,0,0,0,0,0,0,0,0,0,Wed,Aug,2011
2011-09-01,25110,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2011
2011-09-02,25981,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2011
2011-09-03,24578,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2011
2011-09-04,14967,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2011
2011-09-05,21776,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2011
2011-09-06,13863,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2011
2011-09-07,22746,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2011
2011-09-08,23679,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2011
2011-09-09,23957,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2011
2011-09-10,20069,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2011
2011-09-11,17719,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2011
2011-09-12,21572,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2011
2011-09-13,23962,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2011
2011-09-14,25824,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2011
2011-09-15,25803,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2011
2011-09-16,25567,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2011
2011-09-17,15147,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2011
2011-09-18,17327,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2011
2011-09-19,23708,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2011
2011-09-20,23676,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2011
2011-09-21,22730,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2011
2011-09-22,24601,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2011
2011-09-23,25114,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2011
2011-09-24,22113,0,0,0,0,0,0,0,0,0,0,Sat,Sep,2011
2011-09-25,21211,0,0,0,0,0,0,0,0,0,0,Sun,Sep,2011
2011-09-26,20527,0,0,0,0,0,0,0,0,0,0,Mon,Sep,2011
2011-09-27,24841,0,0,0,0,0,0,0,0,0,0,Tue,Sep,2011
2011-09-28,28434,0,0,0,0,0,0,0,0,0,0,Wed,Sep,2011
2011-09-29,29039,0,0,0,0,0,0,0,0,0,0,Thu,Sep,2011
2011-09-30,29139,0,0,0,0,0,0,0,0,0,0,Fri,Sep,2011
2011-10-01,27129,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2011
2011-10-02,26906,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2011
2011-10-03,27559,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2011
2011-10-04,26131,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2011
2011-10-05,26263,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2011
2011-10-06,25083,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2011
2011-10-07,24529,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2011
2011-10-08,18154,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2011
2011-10-09,17643,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2011
2011-10-10,24198,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2011
2011-10-11,26184,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2011
2011-10-12,26323,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2011
2011-10-13,25149,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2011
2011-10-14,26542,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2011
2011-10-15,23663,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2011
2011-10-16,18530,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2011
2011-10-17,23892,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2011
2011-10-18,23791,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2011
2011-10-19,23259,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2011
2011-10-20,23157,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2011
2011-10-21,23253,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2011
2011-10-22,20482,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2011
2011-10-23,18560,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2011
2011-10-24,22842,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2011
2011-10-25,22771,0,0,0,0,0,0,0,0,0,0,Tue,Oct,2011
2011-10-26,17621,0,0,0,0,0,0,0,0,0,0,Wed,Oct,2011
2011-10-27,19360,0,0,0,0,0,0,0,0,0,0,Thu,Oct,2011
2011-10-28,23158,0,0,0,0,0,0,0,0,0,0,Fri,Oct,2011
2011-10-29,18228,0,0,0,0,0,0,0,0,0,0,Sat,Oct,2011
2011-10-30,15443,0,0,0,0,0,0,0,0,0,0,Sun,Oct,2011
2011-10-31,22999,0,0,0,0,0,0,0,0,0,0,Mon,Oct,2011
2011-11-01,22747,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2011
2011-11-02,23724,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2011
2011-11-03,18676,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2011
2011-11-04,18774,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2011
2011-11-05,16434,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2011
2011-11-06,14317,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2011
2011-11-07,20365,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2011
2011-11-08,19231,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2011
2011-11-09,22542,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2011
2011-11-10,23475,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2011
2011-11-11,21140,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2011
2011-11-12,18933,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2011
2011-11-13,17744,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2011
2011-11-14,19913,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2011
2011-11-15,22245,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2011
2011-11-16,21639,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2011
2011-11-17,22802,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2011
2011-11-18,22461,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2011
2011-11-19,18706,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2011
2011-11-20,14829,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2011
2011-11-21,20824,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2011
2011-11-22,20341,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2011
2011-11-23,21855,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2011
2011-11-24,21870,0,0,0,0,0,0,0,0,0,0,Thu,Nov,2011
2011-11-25,21598,0,0,0,0,0,0,0,0,0,0,Fri,Nov,2011
2011-11-26,15803,0,0,0,0,0,0,0,0,0,0,Sat,Nov,2011
2011-11-27,14362,0,0,0,0,0,0,0,0,0,0,Sun,Nov,2011
2011-11-28,20167,0,0,0,0,0,0,0,0,0,0,Mon,Nov,2011
2011-11-29,18718,0,0,0,0,0,0,0,0,0,0,Tue,Nov,2011
2011-11-30,20956,0,0,0,0,0,0,0,0,0,0,Wed,Nov,2011
2011-12-01,16481,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2011
2011-12-02,19146,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2011
2011-12-03,13776,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2011
2011-12-04,10276,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2011
2011-12-05,18176,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2011
2011-12-06,18943,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2011
2011-12-07,19279,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2011
2011-12-08,17313,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2011
2011-12-09,18421,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2011
2011-12-10,11864,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2011
2011-12-11,8368,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2011
2011-12-12,16554,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2011
2011-12-13,17111,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2011
2011-12-14,17543,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2011
2011-12-15,17081,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2011
2011-12-16,11778,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2011
2011-12-17,8925,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2011
2011-12-18,7485,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2011
2011-12-19,11270,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2011
2011-12-20,15685,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2011
2011-12-21,14158,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2011
2011-12-22,15099,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2011
2011-12-23,9131,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2011
2011-12-24,4890,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2011
2011-12-25,17998,0,0,0,0,0,0,0,0,0,0,Sun,Dec,2011
2011-12-26,10953,0,0,0,0,0,0,0,0,0,0,Mon,Dec,2011
2011-12-27,8076,0,0,0,0,0,0,0,0,0,0,Tue,Dec,2011
2011-12-28,9888,0,0,0,0,0,0,0,0,0,0,Wed,Dec,2011
2011-12-29,8368,0,0,0,0,0,0,0,0,0,0,Thu,Dec,2011
2011-12-30,6900,0,0,0,0,0,0,0,0,0,0,Fri,Dec,2011
2011-12-31,7793,0,0,0,0,0,0,0,0,0,0,Sat,Dec,2011
2012-01-01,5171,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2012
2012-01-02,9091,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2012
2012-01-03,10094,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2012
2012-01-04,13936,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2012
2012-01-05,14191,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2012
2012-01-06,17713,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2012
2012-01-07,12556,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2012
2012-01-08,10487,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2012
2012-01-09,19472,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2012
2012-01-10,20548,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2012
2012-01-11,20958,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2012
2012-01-12,20879,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2012
2012-01-13,19691,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2012
2012-01-14,13843,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2012
2012-01-15,12149,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2012
2012-01-16,19136,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2012
2012-01-17,20170,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2012
2012-01-18,17972,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2012
2012-01-19,15441,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2012
2012-01-20,18703,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2012
2012-01-21,13339,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2012
2012-01-22,12845,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2012
2012-01-23,20193,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2012
2012-01-24,13269,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2012
2012-01-25,20836,0,0,0,0,0,0,0,0,0,0,Wed,Jan,2012
2012-01-26,19515,0,0,0,0,0,0,0,0,0,0,Thu,Jan,2012
2012-01-27,20775,0,0,0,0,0,0,0,0,0,0,Fri,Jan,2012
2012-01-28,13272,0,0,0,0,0,0,0,0,0,0,Sat,Jan,2012
2012-01-29,10949,0,0,0,0,0,0,0,0,0,0,Sun,Jan,2012
2012-01-30,18955,0,0,0,0,0,0,0,0,0,0,Mon,Jan,2012
2012-01-31,18176,0,0,0,0,0,0,0,0,0,0,Tue,Jan,2012
2012-02-01,18208,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2012
2012-02-02,16916,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2012
2012-02-03,16185,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2012
2012-02-04,8348,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2012
2012-02-05,3531,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2012
2012-02-06,15202,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2012
2012-02-07,17722,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2012
2012-02-08,16442,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2012
2012-02-09,16363,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2012
2012-02-10,15117,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2012
2012-02-11,9912,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2012
2012-02-12,8020,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2012
2012-02-13,13172,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2012
2012-02-14,17946,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2012
2012-02-15,19396,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2012
2012-02-16,19505,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2012
2012-02-17,19444,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2012
2012-02-18,9463,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2012
2012-02-19,12655,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2012
2012-02-20,18802,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2012
2012-02-21,20861,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2012
2012-02-22,18112,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2012
2012-02-23,23391,0,0,0,0,0,0,0,0,0,0,Thu,Feb,2012
2012-02-24,22067,0,0,0,0,0,0,0,0,0,0,Fri,Feb,2012
2012-02-25,19349,0,0,0,0,0,0,0,0,0,0,Sat,Feb,2012
2012-02-26,17646,0,0,0,0,0,0,0,0,0,0,Sun,Feb,2012
2012-02-27,20936,0,0,0,0,0,0,0,0,0,0,Mon,Feb,2012
2012-02-28,23423,0,0,0,0,0,0,0,0,0,0,Tue,Feb,2012
2012-02-29,23692,0,0,0,0,0,0,0,0,0,0,Wed,Feb,2012
2012-03-01,25116,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2012
2012-03-02,21928,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2012
2012-03-03,17697,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2012
2012-03-04,5062,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2012
2012-03-05,19342,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2012
2012-03-06,21102,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2012
2012-03-07,17096,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2012
2012-03-08,24123,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2012
2012-03-09,23609,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2012
2012-03-10,24721,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2012
2012-03-11,27758,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2012
2012-03-12,28856,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2012
2012-03-13,27528,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2012
2012-03-14,28296,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2012
2012-03-15,29969,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2012
2012-03-16,26452,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2012
2012-03-17,13391,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2012
2012-03-18,19184,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2012
2012-03-19,28391,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2012
2012-03-20,30817,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2012
2012-03-21,31175,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2012
2012-03-22,31135,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2012
2012-03-23,33635,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2012
2012-03-24,35091,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2012
2012-03-25,28607,0,0,0,0,0,0,0,0,0,0,Sun,Mar,2012
2012-03-26,32368,0,0,0,0,0,0,0,0,0,0,Mon,Mar,2012
2012-03-27,34563,0,0,0,0,0,0,0,0,0,0,Tue,Mar,2012
2012-03-28,36539,0,0,0,0,0,0,0,0,0,0,Wed,Mar,2012
2012-03-29,35954,0,0,0,0,0,0,0,0,0,0,Thu,Mar,2012
2012-03-30,35666,0,0,0,0,0,0,0,0,0,0,Fri,Mar,2012
2012-03-31,23038,0,0,0,0,0,0,0,0,0,0,Sat,Mar,2012
2012-04-01,30513,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2012
2012-04-02,32142,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2012
2012-04-03,25956,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2012
2012-04-04,27912,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2012
2012-04-05,24383,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2012
2012-04-06,22354,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2012
2012-04-07,16848,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2012
2012-04-08,15717,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2012
2012-04-09,6214,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2012
2012-04-10,24898,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2012
2012-04-11,29345,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2012
2012-04-12,25772,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2012
2012-04-13,27673,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2012
2012-04-14,26193,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2012
2012-04-15,10188,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2012
2012-04-16,28188,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2012
2012-04-17,20105,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2012
2012-04-18,16651,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2012
2012-04-19,18759,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2012
2012-04-20,22730,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2012
2012-04-21,22014,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2012
2012-04-22,19707,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2012
2012-04-23,19262,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2012
2012-04-24,27522,0,0,0,0,0,0,0,0,0,0,Tue,Apr,2012
2012-04-25,12737,0,0,0,0,0,0,0,0,0,0,Wed,Apr,2012
2012-04-26,21740,0,0,0,0,0,0,0,0,0,0,Thu,Apr,2012
2012-04-27,24263,0,0,0,0,0,0,0,0,0,0,Fri,Apr,2012
2012-04-28,7827,0,0,0,0,0,0,0,0,0,0,Sat,Apr,2012
2012-04-29,9951,0,0,0,0,0,0,0,0,0,0,Sun,Apr,2012
2012-04-30,31909,0,0,0,0,0,0,0,0,0,0,Mon,Apr,2012
2012-05-01,24523,0,0,0,0,0,0,0,0,0,0,Tue,May,2012
2012-05-02,28381,0,0,0,0,0,0,0,0,0,0,Wed,May,2012
2012-05-03,23768,0,0,0,0,0,0,0,0,0,0,Thu,May,2012
2012-05-04,25503,0,0,0,0,0,0,0,0,0,0,Fri,May,2012
2012-05-05,16009,0,0,0,0,0,0,0,0,0,0,Sat,May,2012
2012-05-06,17160,0,0,0,0,0,0,0,0,0,0,Sun,May,2012
2012-05-07,15227,0,0,0,0,0,0,0,0,0,0,Mon,May,2012
2012-05-08,28585,0,0,0,0,0,0,0,0,0,0,Tue,May,2012
2012-05-09,21758,0,0,0,0,0,0,0,0,0,0,Wed,May,2012
2012-05-10,26164,0,0,0,0,0,0,0,0,0,0,Thu,May,2012
2012-05-11,31385,0,0,0,0,0,0,0,0,0,0,Fri,May,2012
2012-05-12,30699,0,0,0,0,0,0,0,0,0,0,Sat,May,2012
2012-05-13,28778,0,0,0,0,0,0,0,0,0,0,Sun,May,2012
2012-05-14,23344,0,0,0,0,0,0,0,0,0,0,Mon,May,2012
2012-05-15,18409,0,0,0,0,0,0,0,0,0,0,Tue,May,2012
2012-05-16,31453,0,0,0,0,0,0,0,0,0,0,Wed,May,2012
2012-05-17,31219,0,0,0,0,0,0,0,0,0,0,Thu,May,2012
2012-05-18,30945,0,0,0,0,0,0,0,0,0,0,Fri,May,2012
2012-05-19,28474,0,0,0,0,0,0,0,0,0,0,Sat,May,2012
2012-05-20,22286,0,0,0,0,0,0,0,0,0,0,Sun,May,2012
2012-05-21,30905,0,0,0,0,0,0,0,0,0,0,Mon,May,2012
2012-05-22,36720,0,0,0,0,0,0,0,0,0,0,Tue,May,2012
2012-05-23,40486,0,0,0,0,0,0,0,0,0,0,Wed,May,2012
2012-05-24,42008,0,0,0,0,0,0,0,0,0,0,Thu,May,2012
2012-05-25,41357,0,0,0,0,0,0,0,0,0,0,Fri,May,2012
2012-05-26,39358,0,0,0,0,0,0,0,0,0,0,Sat,May,2012
2012-05-27,38781,0,0,0,0,0,0,0,0,0,0,Sun,May,2012
2012-05-28,40872,0,0,0,0,0,0,0,0,0,0,Mon,May,2012
2012-05-29,37962,0,0,0,0,0,0,0,0,0,0,Tue,May,2012
2012-05-30,38803,0,0,0,0,0,0,0,0,0,0,Wed,May,2012
2012-05-31,35630,0,0,0,0,0,0,0,0,0,0,Thu,May,2012
2012-06-01,34524,0,0,0,0,0,0,0,0,0,0,Fri,Jun,2012
2012-06-02,25283,0,0,0,0,0,0,0,0,0,0,Sat,Jun,2012
2012-06-03,12207,0,0,0,0,0,0,0,0,0,0,Sun,Jun,2012
2012-06-04,22649,0,0,0,0,0,0,0,0,0,0,Mon,Jun,2012
2012-06-05,15537,0,0,0,0,0,0,0,0,0,0,Tue,Jun,2012
2012-06-06,30297,0,0,0,0,0,0,0,0,0,0,Wed,Jun,2012
